x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,y
0.035,1.561,-0.626,1.193,1.257,0.332,0.231,0.560,2.309,0.874,1.058,-1.728,-0.547,1.640,-0.760,-0.911,-0.458,0.589,1.771,-0.740,0.493,1.282,-0.252,-0.595,0.875,0.085,-0.468,0.268,-1.829,1.888,0.733,-1.060,-0.183,1.031,1.328,1.103,-0.803,-0.297,-1.539,0.368,0.335,-0.029,0.571,-0.927,-0.397,1.343,-0.411,0.931,0.008,2.343,2.272
0.496,-0.006,-0.319,-0.045,-0.337,0.028,1.711,0.519,0.838,-1.852,0.599,-1.381,1.198,0.888,2.824,-1.352,-0.495,0.230,0.026,-0.943,-1.488,-1.082,-0.833,-1.789,1.645,1.025,0.097,-1.200,-0.155,0.631,1.053,-0.174,0.499,-0.484,0.541,-0.140,0.223,-0.987,-1.287,1.573,-1.242,0.318,0.712,-1.573,0.500,2.083,-0.392,-0.811,-0.334,1.008,2.032
1.085,0.385,0.019,1.616,-0.166,1.297,0.222,-0.839,-1.925,-1.597,-2.784,0.861,1.095,-0.239,0.967,-0.651,1.004,-1.370,0.560,0.569,-0.577,-0.709,0.747,-1.099,-0.007,0.578,1.373,-0.682,0.693,0.675,2.391,-0.559,-1.417,0.501,-0.661,0.778,-0.246,-0.164,1.823,-0.342,-0.667,0.486,0.796,-0.697,-1.131,0.212,-0.259,-0.188,-0.545,1.589,17.660
-1.292,0.779,0.843,-2.287,2.022,-0.088,-0.823,0.482,-1.104,-1.505,0.586,0.837,-0.258,0.039,0.213,-1.064,-0.049,-0.860,1.230,0.711,0.268,-0.527,2.183,-0.205,0.795,1.266,-1.394,-0.075,-0.431,-0.113,-0.316,0.069,0.238,0.979,0.286,-0.155,-1.289,-0.612,1.147,0.987,0.937,0.368,0.445,0.485,1.146,-1.276,-0.379,0.094,0.761,2.943,11.629
-0.680,0.399,-1.236,-1.008,-0.373,-1.332,0.690,0.466,0.277,0.501,-1.340,-1.083,1.287,-2.107,-1.692,1.634,0.998,0.582,-0.331,0.266,0.086,-0.751,-0.400,0.359,0.748,-0.240,-2.035,-0.131,0.638,-0.599,0.949,-1.010,-1.688,-1.879,1.601,0.478,1.328,0.646,0.801,-1.549,0.426,0.261,-1.555,-0.148,-0.946,0.274,2.178,1.194,0.103,0.872,-0.720
-0.955,-0.498,0.132,-0.362,1.202,2.463,-0.162,1.171,-0.050,-1.495,0.359,0.843,-1.382,0.298,-0.099,-0.853,0.356,0.159,0.429,1.275,1.317,-0.731,-0.591,1.029,-0.672,-0.162,1.202,0.091,0.656,0.789,-0.874,-0.007,1.190,-0.638,-1.328,-0.879,0.685,-0.211,-0.466,-1.656,-1.471,-0.848,-1.225,0.066,-1.745,0.905,-0.183,-1.352,-0.300,0.829,14.344
-0.866,-0.582,1.584,1.293,0.043,-2.254,-1.071,-0.291,-0.510,-0.461,0.684,-0.602,0.987,-0.345,1.440,-0.224,1.162,0.724,-1.232,-0.561,-0.926,-1.047,0.297,0.057,0.260,-0.423,2.050,0.630,0.151,-1.096,-0.294,-0.134,0.268,1.292,2.219,0.147,-1.074,-0.369,0.442,-0.435,2.161,-0.210,-0.214,0.826,-1.254,-0.269,0.351,0.353,-0.320,-0.247,4.350
0.223,0.858,-1.294,0.492,1.471,1.140,-0.213,2.129,0.927,-1.186,0.008,0.323,0.994,0.822,-0.715,-0.191,0.158,-0.016,1.815,-0.525,-1.700,1.169,-0.771,-0.246,-0.168,0.571,1.183,1.886,-1.854,-0.124,1.409,2.307,0.598,0.115,-2.123,0.383,0.678,0.863,-0.630,-0.623,1.915,-0.053,-0.202,0.065,-0.347,0.450,2.575,0.239,-0.353,1.580,2.835
0.581,-0.677,0.636,-0.149,1.227,0.605,1.885,1.524,-0.787,-0.695,0.419,0.046,-0.576,1.318,-0.571,-0.498,-0.348,0.773,-0.909,1.248,0.006,-0.307,0.723,-1.832,0.721,-0.329,-0.905,1.548,0.873,-1.852,0.497,-1.520,-1.540,-0.579,1.433,-1.486,-0.231,-0.249,1.237,1.383,0.886,0.558,-1.057,0.323,-0.182,0.406,0.568,0.765,0.340,-0.351,3.715
-0.473,-0.093,-1.362,0.674,0.701,1.124,-0.356,-0.616,-1.407,0.861,-0.016,-0.088,-0.428,1.753,0.262,1.444,0.887,0.058,-1.243,-0.674,-0.189,0.287,-0.620,-1.372,0.413,0.929,0.998,-0.601,-0.278,0.663,0.869,1.064,0.039,-2.318,-1.835,-0.881,-0.915,0.752,0.357,-0.882,-1.627,0.677,0.235,0.565,1.473,-0.199,0.063,0.507,0.499,-0.238,-0.212
0.118,-0.540,0.344,-0.247,0.451,1.273,-0.683,-1.687,-0.363,-1.090,-0.096,-0.792,-1.021,0.629,0.361,-0.977,0.878,0.503,-0.462,0.550,-0.077,0.961,0.430,-0.709,-0.874,0.217,0.780,1.259,0.577,-0.019,0.384,-1.842,-0.356,0.442,0.943,0.796,0.674,0.703,-0.606,3.938,0.406,0.980,0.440,-0.489,-2.314,-0.565,1.298,-0.232,-0.616,-1.148,12.832
0.798,-0.630,0.842,1.134,-0.097,-1.574,1.771,1.231,-0.447,-3.515,-0.817,0.807,-2.148,1.117,1.474,-0.006,-1.288,-0.503,-1.504,1.057,0.403,0.059,0.136,0.403,-0.109,0.999,0.522,-0.798,0.285,-0.403,1.412,-2.434,0.434,1.015,0.092,0.459,0.316,0.110,-0.729,-1.325,0.019,0.258,0.140,0.584,-0.368,-2.230,-0.416,0.442,0.719,0.428,15.227
-1.518,-0.231,1.049,1.056,1.035,0.596,-0.658,0.598,-0.152,0.644,-0.468,-0.189,-0.178,-0.643,-0.045,1.291,-0.236,-0.073,-0.313,0.186,-0.015,0.061,1.439,1.934,1.156,0.653,-0.140,1.926,0.214,-0.713,0.347,1.183,0.105,-0.862,-1.320,0.624,0.536,1.472,-0.359,1.746,0.924,0.377,-0.098,-1.233,-0.536,-1.082,1.847,-0.181,0.859,0.187,-7.298
1.234,-0.457,1.302,-0.608,0.321,0.018,0.749,0.461,-0.624,1.364,1.094,-1.075,-1.069,0.444,-0.236,0.324,-1.676,0.832,0.080,-1.383,0.557,0.424,1.184,-0.785,0.982,-0.994,-0.605,-0.029,1.239,-0.725,0.631,0.667,-0.611,-0.437,-0.199,-0.961,-2.300,0.930,1.005,-0.703,2.029,-0.432,0.430,0.422,-1.431,0.683,-2.329,-0.221,0.449,-0.364,28.115
-0.086,0.669,1.819,1.315,1.187,0.761,-0.030,-0.857,0.480,0.262,-0.429,-0.522,-1.300,0.314,-1.104,0.427,-0.261,0.590,0.190,-0.892,0.657,1.218,-1.132,0.561,-1.400,2.343,-0.754,-0.481,1.283,-0.260,0.330,0.405,-1.735,-1.285,0.640,0.998,-1.033,-1.320,1.651,-0.167,-1.761,-1.622,-0.548,-0.135,-0.776,-0.651,0.738,-1.000,0.713,0.242,8.081
0.083,-1.354,-2.149,-0.550,-0.186,-0.512,0.238,-0.491,0.570,0.013,-1.719,1.273,1.157,-0.060,1.308,-0.462,0.762,-1.070,0.989,-1.263,0.381,0.786,-0.684,-0.161,-1.071,-1.919,-0.966,-0.808,-0.421,-1.246,-0.646,1.719,-1.063,0.424,0.798,0.772,1.084,0.055,-2.748,-1.314,-0.023,0.068,-0.708,0.068,1.864,1.396,0.427,0.671,-2.492,-0.630,9.084
0.417,0.175,-0.616,-1.153,0.002,0.844,0.419,1.955,-1.765,0.073,0.137,-0.543,-0.462,-0.935,0.543,0.126,0.164,-0.211,-0.205,0.201,1.436,-1.644,-0.698,-0.124,0.804,-0.003,1.107,0.604,0.032,0.535,-0.960,0.498,-0.798,-0.033,-1.213,-0.297,0.266,0.701,0.639,0.859,-0.711,-0.148,0.405,-0.967,-0.504,0.508,-0.151,-0.647,-0.221,0.886,17.794
0.195,-1.050,0.822,-0.123,-0.771,0.820,0.969,1.075,-0.421,2.186,0.475,-0.345,-0.139,-2.339,0.837,0.056,0.599,-0.884,0.045,0.235,-0.551,-1.519,1.053,0.185,0.621,-1.405,1.881,-1.227,-0.687,-0.158,-0.103,1.348,0.301,-2.019,0.767,0.825,0.476,0.913,-0.496,-0.201,0.683,1.237,-1.902,-0.412,1.223,-3.402,-0.864,0.259,-0.679,0.238,4.966
-1.455,1.877,1.079,-0.291,-0.044,1.282,-0.210,-0.845,0.606,-1.063,0.019,-0.975,0.917,-0.097,0.590,0.726,2.378,0.293,-1.833,-1.567,-0.533,-1.008,-0.513,-1.328,-0.305,-0.176,1.327,0.351,1.425,0.352,0.580,2.045,-0.857,1.592,-0.031,0.057,1.164,-2.498,-1.345,0.151,-1.748,0.824,-0.922,0.114,-1.030,-0.016,-0.460,1.217,-0.302,0.698,8.789
-0.819,-0.912,-1.818,-0.493,1.164,-0.575,1.072,-0.431,-0.142,-1.391,-0.110,0.632,-0.706,-0.920,-0.222,-0.550,-0.453,-0.021,0.540,1.232,0.973,0.668,0.952,0.449,-0.261,0.060,0.286,0.228,0.878,0.245,0.027,-0.034,0.423,-1.263,0.136,-0.193,0.570,0.629,-0.740,-0.151,0.163,-0.657,-2.077,0.805,0.567,-1.167,0.809,1.638,0.933,0.196,0.622
-0.749,-0.481,0.724,-0.279,1.143,-0.135,1.092,-0.902,0.541,-0.766,1.199,-0.470,-0.366,-1.820,0.414,-0.672,1.694,-0.347,2.348,-2.242,0.409,-1.492,-0.366,2.223,-0.869,-1.768,0.312,0.087,-0.370,-1.178,0.478,1.418,0.248,-0.512,1.171,-1.224,-0.280,0.560,-0.611,0.817,-0.244,-0.335,-0.113,-0.598,0.070,0.456,-0.448,-0.160,1.615,-0.802,17.370
0.646,-0.562,-0.841,1.352,0.094,0.051,-0.224,-0.121,0.368,0.288,-0.429,1.409,-0.798,-0.669,-0.742,0.348,-0.127,0.272,-0.183,0.715,-1.379,0.108,0.264,0.431,-1.929,0.051,-0.607,-0.470,0.009,0.433,-1.593,-0.286,1.662,-0.479,-2.022,-0.099,0.157,0.587,-0.646,2.395,1.454,0.659,-1.482,1.521,-1.910,-0.486,0.694,-0.063,0.519,0.752,-5.277
1.090,-0.255,0.529,-0.581,1.007,1.655,0.014,0.277,0.230,0.978,0.307,-0.578,0.320,-0.815,-0.727,-0.405,-0.240,1.778,0.088,1.227,-1.014,-0.254,1.330,0.851,0.343,-0.437,1.617,1.536,-0.528,0.573,-0.524,-0.836,1.280,0.470,-0.886,-0.861,-0.652,-0.293,-1.127,0.139,2.494,0.678,-0.315,-0.940,0.650,0.720,-1.852,-0.028,-0.419,0.192,8.968
-0.222,-0.040,-0.083,0.305,-0.398,-0.273,0.882,0.139,1.787,-0.527,-0.167,-1.585,-0.154,1.162,-1.798,0.124,0.658,-1.288,-0.441,-1.882,-0.263,1.692,-0.221,-0.543,-0.651,0.909,-0.749,1.363,-0.760,0.424,1.287,-1.099,-0.946,0.948,-0.278,-0.326,-1.395,0.218,0.091,-0.457,1.088,0.282,-0.311,0.681,-0.814,-2.108,-0.762,1.961,0.530,0.979,7.979
1.128,-0.739,-0.288,1.049,0.753,-0.596,-1.101,1.302,0.114,0.702,1.192,1.396,-0.602,0.499,1.572,1.753,0.620,-0.446,-0.195,0.498,-0.809,0.380,1.258,0.002,-0.363,0.956,-0.503,-1.146,-0.395,1.137,0.505,-0.775,-0.990,-1.752,-0.292,0.988,-0.414,0.664,1.841,-0.064,-0.468,0.523,1.680,0.240,0.411,1.107,1.108,-1.176,1.117,0.019,-3.483
0.677,-0.097,-1.362,-0.397,-0.711,0.115,0.851,-1.853,-0.846,1.137,-0.465,0.667,-1.145,0.908,-0.052,0.436,0.065,-0.491,-1.123,-0.391,-1.310,0.850,-0.556,0.771,-0.273,2.018,0.505,-1.064,-0.299,0.157,1.148,0.577,-1.732,1.328,0.308,0.500,-0.854,0.058,-0.265,-0.125,-0.299,-1.070,1.154,0.593,-0.435,-0.522,0.882,-1.128,0.738,0.026,-2.965
0.009,0.132,2.076,-1.195,-0.809,1.911,0.460,2.298,-2.527,1.741,-0.871,-0.682,-1.172,-0.221,-1.688,0.256,-1.089,0.579,-0.170,-0.115,-0.603,1.018,0.942,1.227,-0.960,-0.617,-0.242,1.812,2.895,-0.414,-0.887,0.105,-0.151,-0.795,1.751,-1.191,0.372,1.446,-1.670,0.114,-0.824,0.799,0.825,-0.594,-0.060,0.296,0.152,0.470,0.034,1.287,13.687
2.732,-0.073,0.608,-2.024,-0.025,0.952,0.167,0.286,0.115,-0.381,-0.360,0.236,0.318,-0.161,-0.852,0.435,-0.112,-1.726,0.874,0.173,0.388,-0.496,-0.607,-0.631,-0.565,-0.105,-0.482,0.593,0.498,1.281,1.489,-0.520,-0.185,-0.629,-0.825,1.232,1.800,-1.015,-0.762,-0.215,-1.150,1.544,0.215,-0.182,-0.398,-0.411,-0.788,0.764,2.993,-1.082,22.407
-1.162,0.748,-1.666,0.648,1.148,-0.449,-0.730,-0.782,-0.276,0.291,1.952,-0.469,-0.192,-0.903,2.229,1.600,-0.505,0.915,0.849,-0.024,1.473,-0.644,0.740,1.755,0.522,0.124,1.152,-0.066,-1.406,0.018,-0.379,0.183,0.784,0.712,-1.791,0.711,-2.000,-1.110,2.130,-0.099,-0.555,-0.070,1.871,-1.194,-0.559,0.222,-0.494,0.686,0.253,0.320,1.380
0.577,-0.384,0.879,0.526,-2.475,-0.235,-0.673,-0.329,-0.089,1.590,0.493,-0.197,-0.832,-0.125,0.220,0.232,1.010,1.006,-0.763,1.181,-0.592,-1.124,-1.396,-0.500,0.612,-0.321,-0.151,-0.177,-0.435,-1.761,-0.711,0.483,-1.706,-0.166,1.050,-1.330,-0.026,-0.528,0.327,-1.701,-1.490,0.458,1.310,0.606,1.447,0.286,1.489,-2.667,-1.856,0.675,-3.390
-0.981,1.287,-0.945,0.479,0.622,-0.078,1.618,1.359,-1.530,0.299,-0.149,-1.376,-1.019,0.949,-0.066,0.834,-0.058,0.845,-0.650,-0.464,-0.655,0.021,0.884,-0.514,0.011,-0.652,0.038,0.686,0.375,-1.074,-0.826,-1.504,0.698,0.149,-1.701,-2.722,-0.006,0.780,-1.988,1.239,0.514,1.943,-0.551,-0.122,-0.480,-0.630,-0.521,0.845,0.199,0.070,6.758
-0.236,-0.117,-0.044,-0.479,-0.499,0.163,-1.188,2.525,1.276,-0.784,0.152,0.097,0.595,0.141,-1.152,0.353,-0.527,-0.247,-0.404,0.526,-1.768,-0.473,-0.488,2.507,-0.641,0.700,-0.549,-0.817,-0.389,-0.445,1.059,-1.107,0.950,0.444,-0.393,-0.915,-0.558,0.703,0.996,-0.474,0.589,0.105,-0.309,-0.160,-0.377,0.746,-0.563,0.489,-1.156,-0.152,2.487
-1.472,-0.075,-0.557,1.479,0.464,-0.225,-0.444,-1.346,-1.835,-1.217,1.622,1.506,1.831,-0.137,1.224,0.861,-1.343,-0.128,-0.309,-1.386,-0.393,-0.854,0.707,-0.848,-1.349,-1.187,1.196,0.792,0.628,-0.486,-0.600,-0.542,1.067,0.120,-0.182,-0.285,-0.639,-0.170,0.745,1.794,-0.837,-0.657,-1.284,-0.269,-1.220,0.031,1.162,-0.415,1.007,0.926,5.757
1.414,0.317,-0.472,1.190,-0.695,0.990,-0.353,-0.731,-0.778,-0.599,0.924,0.913,0.363,-0.884,0.432,-2.393,-0.455,2.005,0.627,-3.256,0.094,-1.412,-0.904,0.993,0.228,0.972,1.232,1.773,-0.582,-0.792,0.724,-0.338,-1.546,0.607,0.500,0.354,-1.006,-0.351,0.510,1.939,0.690,1.087,-0.561,0.065,0.006,0.881,-0.308,0.487,2.189,-0.723,3.454
-0.521,-0.491,-0.325,-0.667,-1.461,0.875,0.997,1.018,0.279,1.082,-0.315,-1.015,0.229,-0.975,-0.643,0.147,-0.771,-0.580,-0.056,0.221,-0.073,-1.195,-1.392,-0.397,0.491,0.896,0.258,1.187,0.828,-1.291,2.250,-0.388,0.553,-0.341,-0.683,0.203,0.076,0.436,0.885,1.065,-0.887,-0.359,0.898,-0.491,1.194,0.446,0.839,1.076,-0.894,-0.277,13.135
-1.508,-0.126,-1.030,-0.274,1.071,0.529,-0.842,0.044,1.234,-0.650,1.099,-1.678,0.038,1.035,-0.214,1.480,0.569,-1.727,1.611,0.843,0.891,0.330,-0.318,-1.203,1.622,0.950,2.427,0.473,-0.154,0.888,0.514,-0.731,-1.602,-1.041,-1.040,-0.482,0.375,-0.434,-0.350,0.803,0.664,1.441,0.067,0.394,0.946,-2.148,-1.860,0.263,0.796,0.848,14.505
-1.964,-0.951,-0.987,0.176,0.703,-0.863,-0.592,0.214,0.540,0.093,2.045,-1.270,-1.644,0.644,1.234,-0.176,-0.040,-1.380,-0.226,0.252,-1.237,-1.142,1.392,-0.875,0.763,1.077,-0.612,-0.506,-0.337,0.297,-1.535,1.145,1.165,-0.472,0.536,-0.440,-1.667,0.930,0.934,-0.342,1.150,0.259,-1.168,-2.182,-0.847,-1.542,-0.565,0.069,1.492,0.284,9.564
-0.710,2.319,0.461,-1.093,-0.777,0.315,-0.279,1.516,0.396,-0.650,-0.761,0.566,-0.876,0.409,-0.163,0.205,-1.119,-0.191,1.001,-0.601,0.686,-0.560,1.180,2.100,-0.391,-0.216,0.253,1.989,1.224,-0.752,0.644,-0.120,1.485,-0.137,-0.159,-0.526,-0.217,0.289,-0.703,0.428,0.003,0.816,0.137,1.453,-2.547,-0.583,1.130,-0.152,-0.083,-1.684,14.734
0.727,-0.620,-0.500,0.229,0.544,1.257,-0.392,2.154,-1.959,-0.698,0.563,0.783,-0.800,0.166,-1.002,0.682,0.080,0.586,-1.273,-1.886,-1.230,-0.652,0.090,-0.285,0.245,1.515,-0.035,-0.225,0.230,0.416,0.014,0.155,-0.785,-1.013,-0.152,-0.164,-1.722,-0.476,-0.425,-1.376,0.150,-0.089,1.086,0.360,0.519,0.896,-0.001,-0.662,1.203,0.250,9.027
-1.022,-0.432,-0.467,0.787,-1.055,0.640,0.796,1.359,0.068,-1.045,0.407,-0.577,-1.766,1.575,-2.007,1.661,1.240,-0.014,0.539,0.688,1.432,0.227,-0.689,0.071,1.959,1.405,0.587,-0.816,-1.634,-0.673,0.345,-2.319,-0.469,1.171,-1.190,-0.064,0.286,0.929,-1.860,-0.388,1.438,-0.018,-1.153,-1.012,-0.279,1.170,0.072,1.490,-0.171,1.541,10.534
0.367,1.580,0.249,-1.632,-0.779,-0.828,1.410,-0.212,-1.103,1.590,-0.914,2.467,0.017,-0.327,-1.524,0.581,0.237,0.230,0.007,0.152,1.319,0.849,-0.703,-1.460,0.632,-0.628,-2.077,-0.134,-0.415,0.934,-0.931,-1.647,0.951,0.460,-2.037,1.258,0.580,0.249,0.777,-0.058,-0.267,0.302,0.999,-0.560,-0.267,-0.390,1.180,0.335,1.011,-0.374,16.069
-0.775,-1.578,-1.079,0.495,-0.838,-1.141,0.152,1.630,-2.428,-0.924,-0.286,-0.890,-0.764,-0.472,0.716,2.657,-0.658,-1.746,1.548,-0.335,0.203,1.028,-0.273,0.738,-0.289,0.044,-1.775,-1.206,-1.926,0.546,1.726,0.745,0.382,-1.241,-1.853,0.802,-0.156,0.433,-0.949,-0.599,0.294,0.785,-0.721,-0.955,-0.138,0.873,-0.092,1.324,-0.663,-0.174,0.723
1.035,0.977,0.533,-0.519,2.042,0.145,-0.810,-0.803,1.072,-0.853,0.718,-1.676,-0.385,-1.209,-0.268,-0.100,0.856,0.212,0.341,0.111,-1.267,-0.969,0.480,0.051,1.658,0.450,0.822,0.251,-0.053,-1.214,-0.212,-0.644,1.119,-0.550,-0.349,0.749,1.755,-0.328,1.032,0.433,0.249,-0.380,-1.598,0.116,0.408,-0.716,-1.280,2.031,-0.775,-2.516,11.223
0.626,0.955,1.185,-0.877,-1.192,-1.327,-0.548,-0.351,-0.090,1.092,-1.112,-0.010,0.016,1.496,1.775,0.693,-0.530,-0.338,-1.674,1.815,-0.849,0.803,2.069,0.134,0.429,0.803,0.262,-0.545,-0.618,-0.921,-1.763,-0.646,-1.330,0.259,-0.212,-0.913,-1.191,-0.523,0.404,0.047,0.647,-0.195,-1.535,-0.482,-1.140,-0.711,0.450,-1.509,-2.203,-0.686,0.009
-0.208,-0.495,-1.621,0.306,0.093,1.974,0.211,0.021,0.539,0.981,-0.321,0.912,-1.557,0.325,0.971,0.420,-1.286,0.798,0.021,-0.081,-0.405,-0.313,1.426,-1.579,0.448,-0.026,1.035,0.982,0.029,-0.744,-0.748,0.141,0.006,-0.182,0.216,-1.690,1.321,0.110,1.941,-0.606,-0.644,-0.777,0.893,0.305,0.562,-0.611,0.198,0.589,-1.363,0.722,5.454
-0.430,-1.223,0.458,-0.437,-0.109,-0.553,0.097,-0.601,0.522,1.174,-1.490,0.745,-0.986,-1.574,1.532,2.041,1.513,-0.838,-0.170,-0.461,-0.031,0.081,-0.453,1.704,0.995,1.319,1.268,-0.348,0.227,-0.017,0.261,-0.730,-0.413,2.484,0.465,0.922,0.520,0.996,0.198,-0.606,0.903,1.598,-0.832,0.143,-1.729,0.704,0.177,-0.636,1.839,0.474,7.273
0.535,-0.480,0.658,0.443,0.253,-0.519,0.900,1.607,-0.277,1.376,-0.642,-0.645,0.340,-0.282,0.203,0.838,-0.906,0.128,0.302,-0.426,-0.815,2.311,-2.377,-0.338,-0.574,-0.110,-0.160,0.869,-1.573,1.211,0.360,-0.685,0.791,1.059,0.074,0.207,1.640,-1.260,-0.521,0.946,0.734,1.007,0.520,-2.284,0.775,-0.033,1.949,0.477,-0.275,0.689,-7.915
-1.248,1.076,-0.169,0.323,0.995,-0.765,-2.400,-0.807,0.841,0.677,0.752,1.093,-0.258,-1.002,-1.013,1.244,1.929,0.281,-1.397,-0.602,0.512,0.150,0.055,-1.910,0.508,0.190,-0.536,-0.116,-0.114,0.063,-0.272,-0.030,1.251,-1.234,-0.363,1.536,0.455,1.548,-1.159,0.345,-0.874,0.443,0.737,1.724,-0.013,-0.593,-0.416,1.418,0.938,-0.847,19.421
-0.454,-1.074,-1.165,1.396,0.097,1.436,-2.276,1.287,0.780,0.435,-0.962,-0.734,-0.554,1.118,0.350,1.116,0.253,1.486,-0.323,-0.054,-0.488,0.553,-1.382,-0.609,-0.268,-1.044,1.110,0.044,-0.956,0.206,1.744,-1.108,0.807,-1.147,0.487,-2.559,1.183,-0.139,0.721,0.898,-0.146,0.514,-0.305,0.068,0.244,0.661,-0.609,-0.823,0.955,-0.130,-6.335
-0.002,0.261,0.447,-1.176,0.665,-0.973,-1.702,-0.027,-0.282,0.343,-1.491,-0.536,0.585,1.810,-1.489,0.356,0.590,-0.122,0.059,-0.314,0.618,0.275,0.494,0.953,-0.585,-0.838,0.237,1.180,0.028,-1.567,1.064,0.378,-1.240,0.195,1.924,1.208,-1.850,0.411,-0.938,-0.050,-1.664,-0.677,-0.593,0.816,0.449,0.117,0.156,0.122,0.458,2.137,15.203
-1.723,1.271,-1.129,-0.544,-0.899,-0.909,2.334,0.212,1.140,-0.249,0.375,-2.398,0.028,0.829,-1.651,-1.024,0.099,0.544,0.798,-0.015,-0.703,0.017,0.138,-0.132,-0.098,0.491,-0.126,-0.219,1.880,1.054,-0.724,-0.541,0.716,0.051,-0.079,0.185,0.623,0.496,-0.447,-0.174,-1.334,-0.704,-0.226,-0.573,1.180,0.507,0.113,0.098,-0.371,-0.304,8.779
-0.239,-1.145,-1.648,-0.899,0.301,-0.037,0.288,-0.164,0.921,-1.142,2.114,1.710,0.191,-0.305,-1.798,1.247,0.437,-0.188,0.751,1.260,1.932,0.404,0.209,-0.659,-0.287,1.224,-1.451,-0.518,-1.865,-0.045,-0.086,-0.465,0.465,-0.236,1.438,-0.937,-0.303,0.532,-0.410,1.132,-0.542,0.206,-1.454,-1.851,1.798,-0.606,1.163,-0.898,0.500,-1.714,1.547
-1.554,-0.431,-0.076,-0.250,-0.279,0.165,0.113,1.358,0.410,0.009,-0.811,-0.638,1.346,-1.379,0.640,-0.943,0.492,-0.476,-1.578,-0.801,0.167,-1.077,-0.934,0.341,0.115,0.855,-0.352,0.292,1.506,0.188,1.259,0.375,-1.305,-0.359,0.285,-0.682,-0.726,-0.134,-0.434,-0.289,1.120,-0.233,-0.682,-0.403,-0.029,-0.557,0.071,-0.020,-0.615,0.215,8.230
-0.490,0.044,-0.422,1.520,0.770,0.317,2.406,1.415,-0.560,0.626,-0.490,-0.051,-1.183,-0.325,1.621,0.091,-0.163,-0.051,-0.444,-0.131,1.907,-0.551,-1.856,-1.341,0.300,-0.332,-0.171,-0.309,-1.744,-1.287,1.229,-1.116,-0.832,0.063,0.616,-0.503,-1.247,0.027,-1.191,-0.846,-0.688,-1.282,-0.529,0.538,-0.996,0.069,1.986,-0.420,0.830,-1.473,0.784
0.709,-0.809,-2.192,1.652,0.736,-0.363,-0.569,-0.477,-1.113,0.774,-1.737,-1.198,-0.779,-0.117,-0.617,-0.238,1.748,0.890,0.032,0.822,0.494,-0.169,-0.763,1.921,-1.345,-0.297,1.280,-1.171,0.676,-0.314,2.286,0.765,-1.094,0.606,1.338,0.962,0.445,-1.583,-0.404,-0.956,1.602,0.464,0.213,-0.890,1.017,0.342,0.810,1.097,1.050,0.136,-1.651
1.735,1.286,1.292,0.268,-0.569,0.093,0.169,0.419,-1.137,-0.282,0.635,-0.121,-0.678,-0.627,1.312,0.361,-1.077,-0.608,1.553,-0.686,0.750,0.258,-0.259,-2.664,0.190,-0.191,-0.320,0.648,0.404,-0.160,-1.580,0.028,-0.598,0.562,1.089,-0.528,-0.888,-0.239,-0.200,1.042,-0.806,0.573,-1.703,-1.029,-1.143,-0.053,-0.857,0.817,-0.618,0.302,16.877
-0.504,0.480,0.550,2.272,-1.097,0.711,1.230,-0.725,-0.055,1.149,-1.232,0.504,0.402,-0.415,0.502,-1.142,1.067,0.561,0.485,-0.492,-0.481,-0.769,-0.773,1.068,-1.327,-0.787,0.876,-1.637,1.199,0.165,-0.140,-0.209,-0.538,-0.541,1.545,-1.389,1.243,-0.493,0.864,1.004,0.672,-1.089,-0.074,0.012,0.196,-0.342,1.059,-0.952,0.144,-1.049,-3.588
1.975,-1.260,-0.081,0.311,-0.941,0.201,-0.578,-0.182,-0.358,0.305,-0.558,1.853,-0.856,-0.403,1.028,-0.451,1.312,0.389,-2.617,-1.178,-0.212,-0.506,1.808,-0.714,0.875,0.562,0.068,-0.884,0.957,-0.106,1.272,-0.546,-0.212,0.608,1.480,-0.313,0.193,0.187,1.205,-0.663,2.264,-1.764,1.024,-0.371,0.712,-0.177,0.710,1.910,-0.990,1.038,2.234
0.010,-0.435,0.157,-0.975,1.482,0.926,0.049,-0.359,-1.451,-0.018,0.837,-1.253,-1.498,-0.678,-0.358,0.820,-1.344,1.509,1.176,-1.103,-1.062,-0.345,-0.427,1.145,-0.499,0.269,-0.407,1.623,-1.046,-0.714,-0.452,-0.493,-0.368,0.161,1.700,0.274,-1.468,-1.512,0.489,-0.161,0.494,0.497,1.172,-0.474,1.318,-0.297,1.270,0.827,0.154,-0.134,-1.104
0.153,-0.541,0.321,-0.815,-0.568,-3.529,1.553,0.620,0.283,0.347,-1.381,-0.744,-0.653,-1.233,-1.578,-1.988,1.634,0.561,-1.854,-0.734,0.590,-0.447,0.941,-1.012,1.256,-0.140,-1.220,-0.229,-1.293,0.249,-1.343,-0.297,-2.470,-0.096,-1.085,-3.054,1.073,1.237,-0.155,-0.425,0.464,0.494,0.061,0.345,-0.939,-1.303,0.862,-0.444,0.414,0.831,12.601
